,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun, pm25, o3, no2, so2
683,2015-11-23,8.8,0.0,17.2,0.0,0.0,,4.0,,1025.5,0.0, 43, , , 
684,2015-11-24,13.8,8.3,17.8,0.0,0.0,,4.3,,1020.9,0.0, 31, , , 
685,2015-11-25,19.7,16.7,23.3,0.0,0.0,,7.9,,1020.4,0.0, 23, , , 
686,2015-11-26,18.0,20.0,23.3,6.6,0.0,,10.8,,1020.0,0.0, 18, , , 
687,2015-11-27,16.2,5.0,23.3,37.1,0.0,,11.5,,1019.6,0.0, 15, , , 
688,2015-11-28,5.4,3.9,6.7,6.4,0.0,,10.4,,1019.1,0.0, 6, , , 
689,2015-11-29,6.6,5.6,8.3,1.0,0.0,,6.8,,1018.6,0.0, 8, , , 
690,2015-11-30,9.6,7.2,12.8,0.0,0.0,,3.6,,1018.2,0.0, 11, , , 
691,2015-12-01,10.5,7.8,15.0,0.0,0.0,,3.2,,1017.6,0.0, 19, , , 
692,2015-12-02,11.6,5.6,20.0,0.0,0.0,,5.4,,1021.6,0.0, 29, , , 
693,2015-12-03,10.0,4.4,17.2,0.0,0.0,,2.2,,1028.4,0.0, 21, , , 
694,2015-12-04,9.2,2.8,17.2,0.0,0.0,,2.5,,1030.9,0.0, 44, , , 
695,2015-12-05,9.8,2.8,18.3,0.0,0.0,,2.9,,1030.5,0.0, 59, , , 
696,2015-12-06,12.3,6.7,21.1,0.0,0.0,,3.6,,1029.4,0.0, 54, , , 
697,2015-12-07,12.2,6.7,20.6,0.0,0.0,,2.2,,1025.1,0.0, 46, , , 
698,2015-12-08,14.1,5.6,23.9,0.0,0.0,,4.0,,1017.1,0.0, 60, , , 
699,2015-12-09,15.7,8.3,24.4,0.0,0.0,,2.9,,1015.3,0.0, 42, , , 
700,2015-12-10,18.3,10.6,25.6,0.0,0.0,,6.8,,1010.6,0.0, 59, , , 
701,2015-12-11,18.4,11.1,26.1,0.0,0.0,,10.1,,1009.0,0.0, 57, , , 
702,2015-12-12,22.1,21.1,23.9,0.3,0.0,,14.4,,1007.3,0.0, 37, , , 
703,2015-12-13,12.6,7.8,23.3,39.1,0.0,,6.1,,1008.0,0.0, 14, , , 
704,2015-12-14,14.5,5.6,23.9,0.0,0.0,,5.4,,1008.6,0.0, 23, , , 
705,2015-12-15,17.3,11.7,23.9,0.0,0.0,,6.8,,1006.3,0.0, 32, , , 
706,2015-12-16,14.1,7.8,17.2,0.0,0.0,,12.2,,1012.9,0.0, 13, , , 
707,2015-12-17,11.2,3.9,20.0,0.0,0.0,,6.1,,1018.2,0.0, 20, , , 
708,2015-12-18,7.7,1.1,14.4,0.0,0.0,,4.7,,1028.1,0.0, 25, , , 
709,2015-12-19,10.1,2.2,18.9,0.0,0.0,,6.5,,1029.4,0.0, 42, , , 
710,2015-12-20,14.4,10.6,19.4,0.0,0.0,,7.9,,1021.8,0.0, 24, , , 
711,2015-12-21,18.7,12.2,24.4,0.0,0.0,,3.2,,1014.1,0.0, 26, , , 
712,2015-12-22,17.7,9.4,26.1,0.0,0.0,,8.3,,1007.6,0.0, 34, , , 
713,2015-12-23,21.0,11.7,27.2,0.0,0.0,,5.0,,1001.1,0.0, 45, , , 
714,2015-12-24,17.0,11.1,23.3,0.0,0.0,,1.4,,1009.7,0.0, 62, , , 
715,2015-12-25,16.4,10.6,21.1,0.0,0.0,,4.0,,1010.7,0.0, 51, , , 
716,2015-12-26,23.3,21.1,25.6,2.5,0.0,,15.8,,1011.6,0.0, 45, , , 
717,2015-12-27,10.5,2.2,22.8,33.5,0.0,,15.5,,1012.6,0.0, 14, , , 
718,2015-12-28,4.1,2.2,7.8,0.0,0.0,,13.3,,1013.6,0.0, 10, , , 
719,2015-12-29,6.0,2.8,9.4,0.8,0.0,10.9,4.0,,1018.2,0.0, 21, , , 
720,2015-12-30,9.1,5.0,13.9,0.0,0.0,10.6,5.8,,1022.7,0.0, 29, , , 
721,2015-12-31,8.4,3.9,11.7,0.0,0.0,10.3,9.4,,1027.2,0.0, 29, , , 
722,2016-01-03,9.2,5.0,16.7,0.0,0.0,10.0,5.4,,1026.2,0.0, 23, , , 
723,2016-01-04,8.1,2.8,14.4,0.0,0.0,10.0,5.8,,1026.9,0.0, 20, , , 
724,2016-01-06,9.5,7.8,11.7,3.3,0.0,,4.7,,1017.6,0.0, 43, , , 
725,2016-01-07,13.7,9.4,22.8,0.0,0.0,,3.2,,1013.0,0.0, 31, , , 
726,2016-01-08,12.5,6.7,18.9,0.0,0.0,,4.0,,1008.4,0.0, 48, , , 
727,2016-01-09,9.2,3.3,14.4,0.0,0.0,,13.7,,1013.8,0.0, 13, , , 
728,2016-01-10,4.6,0.6,10.0,0.0,0.0,,6.8,,1019.2,0.0, 24, , , 
729,2016-01-11,6.0,1.1,13.3,0.0,0.0,,1.8,,1024.6,0.0, 27, , , 
730,2016-01-12,9.0,1.1,18.9,0.0,0.0,,3.6,,1025.4,0.0, 43, , , 
731,2016-01-13,10.9,3.3,18.9,0.0,0.0,,3.6,,1022.0,0.0, 45, , , 
732,2016-01-14,13.9,8.3,21.1,0.0,0.0,,4.3,,1012.4,0.0, 32, , , 
733,2016-01-15,14.6,8.9,21.1,0.0,0.0,,5.0,,1008.6,0.0, 26, , , 
734,2016-01-16,9.5,6.1,17.8,0.0,0.0,,7.6,,1013.2,0.0, 37, , , 
735,2016-01-17,7.2,0.0,13.9,0.0,0.0,,5.0,,1022.1,0.0, 19, , , 
736,2016-01-18,7.9,2.2,15.0,0.0,0.0,,2.9,,1026.6,0.0, 44, , , 
737,2016-01-19,12.8,6.1,20.6,0.0,0.0,,6.5,,1026.4,0.0, 32, , , 
738,2016-01-20,10.9,7.2,13.9,0.0,0.0,,6.8,,1026.3,0.0, 29, , , 
739,2016-01-21,12.7,6.1,17.8,0.3,0.0,,10.8,,1026.2,0.0, 30, , , 
740,2016-01-22,6.9,2.8,12.2,0.0,0.0,,12.2,,1026.0,0.0, 15, , , 
741,2016-01-23,6.6,-0.5,13.9,0.0,0.0,,4.3,,1025.4,0.0, 28, , , 
742,2016-01-24,11.3,1.7,21.1,0.0,0.0,,8.6,,1017.0,0.0, 31, , , 
743,2016-01-25,17.4,13.3,23.9,0.0,0.0,,6.8,,1020.2,0.0, 37, , , 
744,2016-01-26,10.2,6.1,14.4,0.0,0.0,,15.5,,1023.4,0.0, 15, , , 
745,2016-01-27,7.9,2.2,15.0,0.0,0.0,,7.6,,1026.6,0.0, 19, , , 
746,2016-01-28,9.9,0.0,21.7,0.0,0.0,,3.6,,1021.9,0.0, 32, , , 
747,2016-01-29,14.3,3.3,24.4,0.0,0.0,,6.8,,1016.9,0.0, 31, , , 
748,2016-01-30,16.2,7.8,25.0,0.0,0.0,,9.4,,1011.7,0.0, 35, , , 
749,2016-01-31,20.0,14.4,30.0,0.0,0.0,,7.9,,1014.2,0.0, 43, , , 
750,2016-02-01,18.1,12.2,25.0,0.0,0.0,,12.2,,1016.8,0.0, 51, , , 
751,2016-02-02,16.6,10.6,22.2,0.0,0.0,,10.4,,1019.3,0.0, 31, , , 
752,2016-02-03,9.3,3.9,14.4,0.0,0.0,,10.4,,1021.8,0.0, 16, , , 
753,2016-02-04,7.3,1.1,15.0,0.0,0.0,,4.3,,1031.3,0.0, 24, , , 
754,2016-02-05,9.0,0.6,16.7,0.0,0.0,,7.2,,1029.1,0.0, 43, , , 
755,2016-02-06,10.6,3.9,16.1,0.0,0.0,,10.8,,1026.5,0.0, 24, , , 
756,2016-02-07,9.4,0.0,20.0,0.0,0.0,,5.4,,1023.9,0.0, 42, , , 
757,2016-02-08,12.0,7.8,18.3,0.0,0.0,,13.7,,1026.9,0.0, 17, , , 
758,2016-02-09,12.3,3.9,23.3,0.0,0.0,,9.0,,1026.8,0.0, 14, , , 
759,2016-02-10,13.6,3.3,23.3,0.0,0.0,,5.4,,1026.0,0.0, 25, , , 
760,2016-02-11,19.1,11.1,28.3,0.0,0.0,,7.9,,1019.9,0.0, 36, , , 
761,2016-02-12,17.7,8.3,26.1,0.0,0.0,,5.4,,1022.7,0.0, 46, , , 
762,2016-02-13,16.8,11.1,23.9,0.0,0.0,,10.1,,1024.5,0.0, 41, , , 
763,2016-02-14,17.4,13.9,23.9,0.0,0.0,,9.7,,1021.4,0.0, 21, , , 
764,2016-02-15,17.7,10.0,23.3,0.0,0.0,,7.6,,1018.3,0.0, 32, , , 
765,2016-02-16,17.3,6.1,27.8,0.0,0.0,,6.1,,1015.2,0.0, 34, , , 
766,2016-02-17,17.0,10.0,23.9,0.0,0.0,,9.0,,1022.4,0.0, 30, , , 
767,2016-02-18,18.3,12.2,26.1,0.0,0.0,,14.4,,1021.1,0.0, 32, , , 
768,2016-02-19,21.1,17.8,27.2,0.0,0.0,,13.3,,1019.0,0.0, 36, , , 
769,2016-02-20,20.6,18.9,24.4,0.0,0.0,,10.1,,1016.8,0.0, 27, , , 
770,2016-02-21,19.6,18.3,21.7,0.3,0.0,,5.0,,1014.4,0.0, 40, , , 
771,2016-02-22,17.6,13.9,22.2,0.0,0.0,,6.5,,1011.9,0.0, 28, , , 
772,2016-02-23,12.7,8.3,16.1,33.8,0.0,,14.8,,1016.8,0.0, 21, , , 
773,2016-02-24,11.2,5.6,18.3,0.0,0.0,,10.4,,1021.8,0.0, 24, , , 
774,2016-02-25,11.9,3.3,20.6,0.0,0.0,,7.9,,1026.0,0.0, 23, , , 
775,2016-02-26,11.4,5.0,17.8,0.0,0.0,,5.4,,1029.6,0.0, 22, , , 
776,2016-02-27,14.5,5.6,22.8,0.0,0.0,,7.6,,1023.4,0.0, 39, , , 
777,2016-02-28,17.9,12.8,25.6,0.0,0.0,,11.2,,1017.1,0.0, 25, , , 
778,2016-02-29,20.2,16.7,25.0,0.0,0.0,,9.4,,1016.6,0.0, 30, , , 
779,2016-03-01,20.9,15.0,27.2,0.0,0.0,,12.6,,1016.5,0.0, 31, , , 
780,2016-03-02,17.4,9.4,25.6,0.0,0.0,,9.0,,1018.6,0.0, 17, , , 
781,2016-03-03,22.3,16.7,28.3,0.0,0.0,,11.9,,1019.4,0.0, 14, , , 
782,2016-03-04,16.7,7.2,24.4,0.0,0.0,,6.5,,1020.1,0.0, 21, , , 
783,2016-03-05,18.9,13.9,26.1,0.0,0.0,,9.4,,1020.2,0.0, 41, , , 
784,2016-03-06,18.5,14.4,25.0,0.0,0.0,,13.7,,1014.8,0.0, 33, , , 
785,2016-03-07,20.5,17.8,24.4,0.3,0.0,,17.3,,1009.5,0.0, 35, , , 
786,2016-03-08,22.6,20.0,28.3,5.6,0.0,,15.1,,1010.2,0.0, 51, , , 
787,2016-03-09,15.9,15.0,21.7,55.4,0.0,,12.6,,1010.8,0.0, 20, , , 
788,2016-03-10,16.2,14.4,17.8,10.2,0.0,,12.2,,1011.5,0.0, 13, , , 
789,2016-03-11,17.4,15.0,21.7,9.1,0.0,,5.0,,1011.8,0.0, 23, , , 
790,2016-03-12,17.6,13.9,23.3,0.0,0.0,,5.8,,1012.0,0.0, 20, , , 
791,2016-03-13,20.5,13.3,29.4,0.0,0.0,,6.5,,1010.4,0.0, 40, , , 
792,2016-03-14,23.3,12.2,33.3,0.0,0.0,,8.3,,1008.7,0.0, 46, , , 
793,2016-03-15,24.6,19.4,33.3,0.0,0.0,,9.0,,1008.3,0.0, 68, , , 
794,2016-03-16,21.1,16.1,27.2,0.0,0.0,,7.9,,1013.6,0.0, 46, , , 
795,2016-03-17,22.0,19.4,26.1,0.5,0.0,,6.1,,1016.0,0.0, 56, , , 
796,2016-03-18,21.3,13.3,26.1,1.8,0.0,,7.2,,1018.5,0.0, 55, , , 
797,2016-03-19,13.0,8.3,16.7,0.0,0.0,,16.9,,1020.9,0.0, 24, , , 
798,2016-03-20,11.5,5.6,17.8,0.0,0.0,,8.6,,1028.9,0.0, 21, , , 
799,2016-03-21,11.0,1.7,20.0,0.0,0.0,,6.5,,1028.6,0.0, 26, , , 
800,2016-03-22,16.1,7.2,25.6,0.0,0.0,,14.0,,1018.3,0.0, 30, , , 
801,2016-03-23,21.3,18.3,27.8,1.3,0.0,,14.8,,1008.7,0.0, 38, , , 
802,2016-03-24,16.2,8.9,21.1,3.8,0.0,,12.2,,1011.5,0.0, 29, , , 
803,2016-03-25,14.1,5.0,22.8,0.0,0.0,,6.1,,1014.3,0.0, 32, , , 
804,2016-03-26,16.1,8.9,23.3,0.0,0.0,,6.1,,1012.3,0.0, 50, , , 
805,2016-03-27,18.5,13.3,23.3,0.0,0.0,,7.9,,1015.8,0.0, 45, , , 
806,2016-03-28,16.3,8.9,23.9,0.0,0.0,,6.5,,1019.2,0.0, 20, , , 
807,2016-03-29,18.4,14.4,20.6,0.5,0.0,,9.4,,1014.3,0.0, 49, , , 
808,2016-03-30,21.8,20.0,25.0,0.8,0.0,,11.5,,1009.4,0.0, 37, , , 
809,2016-03-31,24.0,18.9,30.0,0.0,0.0,,7.9,,1004.5,0.0, 48, , , 
810,2016-04-01,14.5,10.6,18.9,8.6,0.0,,12.6,,1014.2,0.0, 27, , , 
811,2016-04-02,14.4,7.2,23.3,0.0,0.0,,7.6,,1023.8,0.0, 21, , , 
812,2016-04-03,16.1,6.7,26.1,0.0,0.0,,4.0,,1022.0,0.0, 35, , , 
813,2016-04-04,19.7,11.7,28.3,0.0,0.0,,6.8,,1020.8,0.0, 31, , , 
814,2016-04-05,19.9,11.7,27.8,0.0,0.0,,7.9,,1020.7,0.0, 30, , , 
815,2016-04-06,20.4,12.8,27.8,0.0,0.0,,9.0,,1018.5,0.0, 31, , , 
816,2016-04-07,19.6,8.9,29.4,0.0,0.0,,4.0,,1016.3,0.0, 40, , , 
817,2016-04-08,20.2,12.8,26.7,0.0,0.0,,6.5,,1019.5,0.0, 41, , , 
818,2016-04-09,19.3,14.4,25.0,0.5,0.0,,8.3,,1018.3,0.0, 41, , , 
819,2016-04-10,21.3,18.3,26.1,0.0,0.0,,12.6,,1015.0,0.0, 37, , , 
820,2016-04-11,24.7,21.1,31.7,0.0,0.0,,8.6,,1011.6,0.0, 50, , , 
821,2016-04-12,19.2,16.7,22.8,30.2,0.0,,11.2,,1016.9,0.0, 35, , , 
822,2016-04-13,18.4,14.4,22.2,10.2,0.0,,6.8,,1015.0,0.0, 26, , , 
823,2016-04-14,17.6,12.2,25.0,0.0,0.0,,6.5,,1013.2,0.0, 36, , , 
824,2016-04-15,19.3,12.2,26.1,0.0,0.0,,7.9,,1011.3,0.0, 39, , , 
825,2016-04-16,20.4,17.8,23.9,6.4,0.0,,12.6,,1010.0,0.0, 41, , , 
826,2016-04-17,21.0,17.8,25.6,34.0,0.0,,9.7,,1011.3,0.0, 24, , , 
827,2016-04-18,19.9,17.2,23.9,28.7,0.0,,6.5,,1012.6,0.0, 15, , , 
828,2016-04-19,20.9,16.7,27.2,0.0,0.0,,3.2,,1014.0,0.0, 24, , , 
829,2016-04-20,21.2,15.6,27.2,14.7,0.0,,5.8,,1015.3,0.0, 21, , , 
830,2016-04-21,20.8,15.6,28.3,10.4,0.0,,7.6,,1016.6,0.0, 21, , , 
831,2016-04-22,21.9,15.6,28.9,0.0,0.0,,6.1,,1017.9,0.0, 25, , , 
832,2016-04-23,21.1,12.8,28.3,0.0,0.0,,4.3,,1016.9,0.0, 37, , , 
833,2016-04-24,21.3,17.2,26.1,0.0,0.0,,9.7,,1011.3,0.0, 31, , , 
834,2016-04-25,25.3,21.1,31.1,0.0,0.0,,11.5,,1008.0,0.0, 46, , , 
835,2016-04-26,24.9,22.2,30.0,0.0,0.0,,14.4,,1004.7,0.0, 71, , , 
836,2016-04-27,23.6,16.7,32.2,13.7,0.0,,7.6,,1006.1,0.0, 49, , , 
837,2016-04-28,23.8,17.2,30.6,0.0,0.0,,10.4,,1007.5,0.0, 65, , , 
838,2016-04-29,25.8,23.9,28.9,0.0,0.0,,11.5,,1008.8,0.0, 74, , , 
839,2016-04-30,24.2,18.9,30.0,23.4,0.0,,7.2,,1010.2,0.0, 51, , , 
840,2016-05-01,21.6,18.9,25.6,0.0,0.0,,10.8,,1011.6,0.0, 23, , , 
841,2016-05-02,17.3,13.9,21.1,0.0,0.0,,10.8,,1017.9,0.0, 15, , , 
842,2016-05-03,18.5,12.8,25.6,0.0,0.0,,5.8,,1018.4,0.0, 18, , , 
843,2016-05-04,21.5,12.2,30.6,0.0,0.0,,7.9,,1017.3,0.0, 28, , , 
844,2016-05-05,23.4,15.0,31.7,0.0,0.0,,5.8,,1016.3,0.0, 35, , , 
845,2016-05-06,22.4,13.3,30.0,0.0,0.0,,4.7,,1016.8,0.0, 42, , , 
846,2016-05-07,22.6,15.6,29.4,0.0,0.0,,10.4,,1014.7,0.0, 34, , , 
847,2016-05-08,21.3,19.4,22.8,2.8,0.0,,12.6,,1010.6,0.0, 26, , , 
848,2016-05-09,24.7,19.4,30.6,0.0,0.0,,11.9,,1010.4,0.0, 34, , , 
849,2016-05-10,26.8,18.9,32.8,6.9,0.0,,13.0,,1010.2,0.0, 80, , , 
850,2016-05-11,24.1,18.3,30.6,8.4,0.0,,10.1,,1014.2,0.0, 47, , , 
851,2016-05-12,24.5,20.0,28.9,2.8,0.0,,6.1,,1018.2,0.0, 40, , , 
852,2016-05-13,25.8,21.7,30.6,0.0,0.0,,6.1,,1019.1,0.0, 40, , , 
853,2016-05-14,22.5,17.2,27.2,19.6,0.0,,2.5,,1018.2,0.0, 38, , , 
854,2016-05-15,19.4,16.7,22.2,5.8,0.0,,6.1,,1017.4,0.0, 33, , , 
855,2016-05-16,21.7,19.4,26.7,6.6,0.0,,7.2,,1016.5,0.0, 33, , , 
856,2016-05-17,22.4,18.3,27.8,5.1,0.0,,7.9,,1015.6,0.0, 27, , , 
857,2016-05-18,20.0,17.8,25.6,4.1,0.0,,10.8,,1014.8,0.0, 18, , , 
858,2016-05-19,18.7,16.1,24.4,57.2,0.0,,8.3,,1013.9,0.0, 17, , , 
859,2016-05-20,21.8,16.7,28.3,0.0,0.0,,5.0,,1014.7,0.0, 24, , , 
860,2016-05-21,24.3,21.1,28.3,0.0,0.0,,6.5,,1014.4,0.0, 48, , , 
861,2016-05-22,25.8,22.2,30.6,0.0,0.0,,8.6,,1014.2,0.0, 36, , , 
862,2016-05-23,24.7,21.7,29.4,0.3,0.0,,11.5,,1013.9,0.0, 28, , , 
863,2016-05-24,26.7,23.3,30.6,0.0,0.0,,12.2,,,0.0, 45, , , 
864,2016-05-25,26.8,25.0,30.0,0.0,0.0,,10.1,,,0.0, 62, , , 
865,2016-05-26,26.4,20.0,32.2,13.2,0.0,,10.8,,,0.0, 47, , , 
866,2016-05-27,21.1,18.3,25.0,8.9,0.0,,9.0,,,0.0, 15, , , 
867,2016-05-28,24.8,18.3,32.8,0.5,0.0,,8.6,,,0.0, 45, , , 
868,2016-05-29,26.0,21.1,31.1,4.6,0.0,,9.0,,,0.0, 33, , , 
869,2016-05-30,25.3,18.9,31.7,7.9,0.0,,7.9,,1012.1,0.0, 30, , , 
870,2016-05-31,23.9,19.4,27.8,27.2,0.0,,5.4,,1011.8,0.0, 36, , , 
871,2016-06-01,24.6,20.0,30.6,4.8,0.0,,3.2,,1011.6,0.0, 25, , , 
872,2016-06-02,23.9,20.0,28.9,9.1,0.0,,6.1,,1011.3,0.0, 15, , , 
873,2016-06-03,23.3,18.3,29.4,40.9,0.0,,4.3,,1011.3,0.0, 18, , , 
874,2016-06-04,23.3,19.4,30.0,2.5,0.0,,7.9,,1011.3,0.0, 18, , , 
875,2016-06-05,25.4,20.0,31.1,0.0,0.0,,9.4,,1011.3,0.0, 19, , , 
876,2016-06-06,26.6,21.1,32.2,0.0,0.0,,6.8,,1010.6,0.0, 28, , , 
877,2016-06-07,26.6,20.6,33.3,0.0,0.0,,3.2,,1011.7,0.0, 44, , , 
878,2016-06-08,27.3,21.1,33.3,0.0,0.0,,4.3,,1012.3,0.0, 51, , , 
879,2016-06-09,26.6,21.7,33.3,0.0,0.0,,7.6,,1012.9,0.0, 44, , , 
880,2016-06-10,26.9,20.6,32.8,0.0,0.0,,5.0,,1013.8,0.0, 34, , , 
881,2016-06-11,28.7,24.4,33.9,0.0,0.0,,9.4,,1014.8,0.0, 44, , , 
882,2016-06-12,29.1,25.0,34.4,0.0,0.0,,9.4,,1015.3,0.0, 42, , , 
883,2016-06-13,29.1,24.4,34.4,0.0,0.0,,8.6,,1012.7,0.0, 39, , , 
884,2016-06-14,29.1,25.6,34.4,0.0,0.0,,10.1,,1010.4,0.0, 52, , , 
885,2016-06-15,29.8,25.6,35.6,0.0,0.0,,10.4,,1011.9,0.0, 71, , , 
886,2016-06-16,29.3,23.9,35.6,0.0,0.0,,10.1,,1013.4,0.0, 60, , , 
887,2016-06-17,29.6,24.4,36.1,0.0,0.0,,9.4,,1013.0,0.0, 50, , , 
888,2016-06-18,29.9,24.4,35.6,0.0,0.0,,6.8,,1014.3,0.0, 53, , , 
889,2016-06-19,29.3,25.0,34.4,0.0,0.0,,6.1,,1017.4,0.0, 34, , , 
890,2016-06-20,29.3,23.9,35.0,0.0,0.0,,5.8,,1020.4,0.0, 46, , , 
891,2016-06-21,29.7,23.9,35.6,0.0,0.0,,6.5,,1018.6,0.0, 51, , , 
892,2016-06-22,29.5,24.4,35.6,0.0,0.0,,9.0,,1015.6,0.0, 39, , , 
893,2016-06-23,29.1,23.9,35.0,0.0,0.0,,10.1,,1016.0,0.0, 25, , , 
894,2016-06-24,28.2,23.9,33.9,0.0,0.0,,9.4,,1015.8,0.0, 30, , , 
895,2016-06-25,26.7,25.0,31.1,0.5,0.0,,7.9,,1016.2,0.0, 40, , , 
896,2016-06-26,29.0,24.4,35.0,0.0,0.0,,7.9,,1016.9,0.0, 42, , , 
897,2016-06-27,29.2,23.9,35.6,0.0,0.0,,2.9,,1017.6,0.0, 41, , , 
898,2016-06-28,27.2,22.2,38.3,8.4,0.0,,5.4,,1016.2,0.0, 40, , , 
899,2016-06-29,28.0,21.7,35.6,0.0,0.0,,3.6,,1014.8,0.0, 37, , , 
900,2016-06-30,29.7,24.4,34.4,0.0,0.0,,5.8,,1013.8,0.0, 40, , , 
901,2016-07-01,29.5,23.3,35.6,0.0,0.0,,7.6,,1014.7,0.0, 44, , , 
902,2016-07-02,30.0,24.4,36.7,0.0,0.0,,10.4,,1014.4,0.0, 57, , , 
903,2016-07-03,30.1,25.6,36.7,0.0,0.0,,12.6,,1012.4,0.0, 51, , , 
904,2016-07-04,30.9,26.7,37.2,0.0,0.0,,13.0,,1012.2,0.0, 43, , , 
905,2016-07-05,30.5,26.1,37.2,0.0,0.0,,13.3,,1013.6,0.0, 46, , , 
906,2016-07-06,30.6,26.1,37.8,0.0,0.0,,12.6,,1013.4,0.0, 43, , , 
907,2016-07-07,30.5,26.1,37.2,0.0,0.0,,14.0,,1013.7,0.0, 45, , , 
908,2016-07-08,30.7,26.1,37.8,0.0,0.0,,12.2,,1014.0,0.0, 51, , , 
909,2016-07-09,30.7,25.6,37.2,0.0,0.0,,10.8,,1015.0,0.0, 53, , , 
910,2016-07-10,29.7,25.0,36.1,1.0,0.0,,9.4,,1013.1,0.0, 79, , , 
911,2016-07-11,30.7,26.1,37.8,0.0,0.0,,14.4,,1011.8,0.0, 85, , , 
912,2016-07-12,30.2,25.0,37.8,0.0,0.0,,14.4,,1012.7,0.0, 58, , , 
913,2016-07-13,31.2,26.7,38.3,0.0,0.0,,12.6,,1013.5,0.0, 50, , , 
914,2016-07-14,30.7,25.0,38.3,0.0,0.0,,12.2,,1014.3,0.0, 41, , , 
915,2016-07-15,31.3,25.6,38.3,0.0,0.0,,11.2,,1014.1,0.0, 80, , , 
916,2016-07-16,30.4,24.4,37.8,0.0,0.0,,8.3,,1015.5,0.0, 59, , , 
917,2016-07-17,30.5,24.4,37.2,0.0,0.0,,10.8,,1016.9,0.0, 26, , , 
918,2016-07-18,30.7,25.6,37.2,0.0,0.0,,8.6,,1018.3,0.0, 30, , , 
919,2016-07-19,30.3,25.0,37.8,0.0,0.0,,8.6,,1019.2,0.0, 33, , , 
920,2016-07-20,30.9,25.0,38.3,0.0,0.0,,7.9,,1019.4,0.0, 29, , , 
921,2016-07-21,31.1,24.4,38.3,0.0,0.0,,6.5,,1018.3,0.0, 31, , , 
922,2016-07-22,31.6,24.4,38.9,0.0,0.0,,6.1,,1016.3,0.0, 27, , , 
923,2016-07-23,31.7,25.6,38.3,0.0,0.0,,9.4,,1013.3,0.0, 27, , , 
924,2016-07-24,31.7,25.6,38.3,0.0,0.0,,7.9,,1012.3,0.0, 23, , , 
925,2016-07-25,30.1,24.4,38.9,19.3,0.0,,5.0,,1012.6,0.0, 34, , , 
926,2016-07-26,26.6,23.9,33.9,2.0,0.0,,3.2,,1013.1,0.0, 28, , , 
927,2016-07-27,26.3,23.3,33.3,26.9,0.0,,4.7,,1013.6,0.0, 38, , , 
928,2016-07-28,27.7,23.9,36.1,0.0,0.0,,5.4,,1014.1,0.0, 40, , , 
929,2016-07-29,29.1,23.3,35.6,0.0,0.0,,6.1,,1014.6,0.0, 32, , , 
930,2016-07-30,30.0,24.4,36.1,0.0,0.0,,7.6,,1014.4,0.0, 29, , , 
931,2016-07-31,30.3,25.6,36.7,0.0,0.0,,10.1,,1014.3,0.0, 37, , , 
932,2016-08-01,30.1,23.9,37.2,0.0,0.0,,9.4,,1015.5,0.0, 67, , , 
933,2016-08-02,30.1,23.9,36.7,0.0,0.0,,7.9,,1016.5,0.0, 51, , , 
934,2016-08-03,30.9,24.4,37.2,0.0,0.0,,6.8,,1015.0,0.0, 25, , , 
935,2016-08-04,30.9,24.4,37.2,0.0,0.0,,8.3,,1013.0,0.0, 27, , , 
936,2016-08-05,30.9,25.0,37.8,0.0,0.0,,7.9,,1013.1,0.0, 25, , , 
937,2016-08-06,31.0,25.0,37.8,0.0,0.0,,6.8,,1013.2,0.0, 51, , , 
938,2016-08-07,31.5,25.0,37.8,0.0,0.0,,9.0,,1012.1,0.0, 47, , , 
939,2016-08-08,31.5,25.6,37.8,0.0,0.0,,8.6,,1010.9,0.0, 36, , , 
940,2016-08-09,31.8,26.1,38.9,0.0,0.0,,9.7,,1011.4,0.0, 29, , , 
941,2016-08-10,32.2,27.2,38.9,0.0,0.0,,8.6,,1013.2,0.0, 35, , , 
942,2016-08-11,32.0,25.6,38.9,0.0,0.0,,7.6,,1012.5,0.0, 43, , , 
943,2016-08-12,31.6,26.1,40.6,0.0,0.0,,7.9,,1009.2,0.0, 53, , , 
944,2016-08-13,28.6,25.0,35.6,2.5,0.0,,5.0,,1009.8,0.0, 32, , , 
945,2016-08-14,24.5,21.7,28.9,23.4,0.0,,4.3,,1010.4,0.0, 24, , , 
946,2016-08-15,22.8,21.7,24.4,59.7,0.0,,2.9,,1010.9,0.0, 16, , , 
947,2016-08-16,23.6,21.7,28.3,45.5,0.0,,4.7,,1011.4,0.0, 13, , , 
948,2016-08-17,25.1,23.9,28.9,7.6,0.0,,4.3,,1012.0,0.0, 18, , , 
949,2016-08-18,25.6,23.3,31.1,4.3,0.0,,3.2,,1012.6,0.0, 22, , , 
950,2016-08-19,27.9,23.9,33.9,1.5,0.0,,7.9,,1013.1,0.0, 32, , , 
951,2016-08-20,25.5,22.8,28.3,18.8,0.0,,5.8,,1014.4,0.0, 39, , , 
952,2016-08-21,24.8,22.8,27.8,2.8,0.0,,3.6,,1015.8,0.0, 21, , , 
953,2016-08-22,27.1,23.9,32.8,1.0,0.0,,6.5,,1017.1,0.0, 32, , , 
954,2016-08-23,29.1,25.0,34.4,0.0,0.0,,11.9,,1018.4,0.0, 49, , , 
955,2016-08-24,28.8,24.4,33.9,0.0,0.0,,9.4,,1017.4,0.0, 44, , , 
