,dt,temp,feels_like,pressure,humidity,temp_min,temp_max,speed,deg,gust,all,id,main,description,icon,0,1h
162,22-02-11 18:00:00,21.66,21.11,1013.0,47.0,20.16,23.15,1.79,180.0,4.02,0,800,Clear,clear sky,01d,,
163,22-02-11 19:00:00,22.95,22.35,1012.0,40.0,21.27,24.43,2.68,158.0,6.26,0,800,Clear,clear sky,01d,,
164,22-02-11 20:00:00,23.64,23.03,1010.0,37.0,21.83,25.26,2.68,135.0,6.26,0,800,Clear,clear sky,01d,,
165,22-02-11 21:00:00,24.03,23.4,1010.0,35.0,22.38,25.61,2.24,221.0,4.92,0,800,Clear,clear sky,01d,,
166,22-02-11 22:00:00,24.15,23.56,1010.0,36.0,22.9,25.82,3.13,158.0,5.36,0,800,Clear,clear sky,01d,,
167,22-02-11 23:00:00,23.5,22.85,1010.0,36.0,22.34,24.72,0.89,238.0,2.68,0,800,Clear,clear sky,01d,,
168,22-02-12 00:00:00,21.52,20.77,1010.0,40.0,20.16,22.55,2.06,0.0,,0,800,Clear,clear sky,01d,,
0,22-02-12 00:00:00,21.52,20.77,1010.0,40.0,20.16,22.55,2.06,0.0,,0,800,Clear,clear sky,01d,,
1,22-02-12 01:00:00,18.79,17.98,1011.0,48.0,16.17,20.19,1.54,150.0,,0,800,Clear,clear sky,01n,,
2,22-02-12 02:00:00,17.51,16.65,1011.0,51.0,14.79,19.41,1.34,154.0,1.34,0,800,Clear,clear sky,01n,,
3,22-02-12 03:00:00,16.68,15.74,1012.0,51.0,13.75,18.86,1.34,162.0,4.47,0,800,Clear,clear sky,01n,,
4,22-02-12 04:00:00,16.07,15.38,1013.0,63.0,14.35,17.8,1.34,113.0,3.58,0,800,Clear,clear sky,01n,,
5,22-02-12 05:00:00,15.15,14.57,1013.0,71.0,13.19,16.55,1.34,135.0,3.13,0,800,Clear,clear sky,01n,,
6,22-02-12 06:00:00,14.42,13.93,1014.0,77.0,12.32,16.15,1.34,135.0,3.58,0,800,Clear,clear sky,01n,,
7,22-02-12 07:00:00,13.71,13.25,1014.0,81.0,11.55,16.02,0.45,135.0,1.79,0,800,Clear,clear sky,01n,,
8,22-02-12 08:00:00,12.99,12.54,1015.0,84.0,10.58,15.46,0.45,135.0,1.34,0,800,Clear,clear sky,01n,,
9,22-02-12 09:00:00,12.57,12.15,1015.0,87.0,9.9,15.69,1.34,248.0,2.24,0,800,Clear,clear sky,01n,,
10,22-02-12 10:00:00,13.65,13.32,1015.0,86.0,10.88,15.69,0.89,225.0,1.79,100,804,Clouds,overcast clouds,04n,,
11,22-02-12 11:00:00,13.31,12.97,1016.0,87.0,10.53,15.18,2.24,286.0,3.58,0,800,Clear,clear sky,01n,,
12,22-02-12 12:00:00,12.77,12.09,1017.0,76.0,10.38,14.37,1.34,248.0,3.13,75,803,Clouds,broken clouds,04n,,
13,22-02-12 13:00:00,12.33,11.42,1019.0,69.0,11.01,13.38,4.47,84.0,6.26,100,804,Clouds,overcast clouds,04n,,
14,22-02-12 14:00:00,12.2,10.99,1021.0,58.0,11.02,12.9,3.58,315.0,6.71,100,804,Clouds,overcast clouds,04d,,
15,22-02-12 15:00:00,12.32,11.02,1023.0,54.0,11.21,13.32,4.47,315.0,8.94,100,804,Clouds,overcast clouds,04d,,
16,22-02-12 16:00:00,11.77,10.44,1025.0,55.0,10.12,13.44,3.58,338.0,9.39,100,804,Clouds,overcast clouds,04d,,
17,22-02-12 17:00:00,10.68,9.21,1027.0,54.0,8.75,12.66,4.92,338.0,11.18,100,804,Clouds,overcast clouds,04d,,
18,22-02-12 18:00:00,9.74,7.3,1027.0,52.0,7.38,12.13,4.92,315.0,9.83,100,804,Clouds,overcast clouds,04d,,
19,22-02-12 19:00:00,7.32,5.51,1028.0,68.0,5.16,10.84,2.68,338.0,4.47,100,501,Rain,moderate rain,10d,,0.82
20,22-02-12 20:00:00,8.42,6.82,1028.0,61.0,6.03,10.99,2.68,338.0,8.49,100,211,Thunderstorm,thunderstorm,11d,,
21,22-02-12 21:00:00,9.25,6.87,1027.0,48.0,6.79,11.41,4.47,315.0,9.39,100,804,Clouds,overcast clouds,04d,,
22,22-02-12 22:00:00,9.62,6.68,1026.0,45.0,8.2,11.19,6.26,92.0,8.49,0,800,Clear,clear sky,01d,,
23,22-02-12 23:00:00,9.52,7.4,1027.0,48.0,8.18,11.19,4.02,102.0,5.81,0,800,Clear,clear sky,01d,,
24,22-02-13 00:00:00,8.95,7.17,1028.0,49.0,7.64,10.34,3.13,338.0,5.81,0,800,Clear,clear sky,01d,,
25,22-02-13 01:00:00,7.25,5.78,1029.0,53.0,5.55,8.62,2.24,83.0,4.02,0,800,Clear,clear sky,01n,,
26,22-02-13 02:00:00,5.81,5.81,1030.0,54.0,3.14,7.51,0.45,293.0,0.89,0,800,Clear,clear sky,01n,,
27,22-02-13 03:00:00,4.96,4.96,1030.0,50.0,1.99,6.83,0.89,293.0,1.34,0,800,Clear,clear sky,01n,,
28,22-02-13 04:00:00,3.92,3.92,1031.0,50.0,1.13,5.84,0.45,315.0,0.89,0,800,Clear,clear sky,01n,,
29,22-02-13 05:00:00,3.14,3.14,1032.0,52.0,1.01,4.92,0.89,315.0,1.34,0,800,Clear,clear sky,01n,,
30,22-02-13 06:00:00,2.6,2.6,1032.0,54.0,-0.14,4.59,0.89,293.0,1.79,0,800,Clear,clear sky,01n,,
31,22-02-13 07:00:00,2.3,2.3,1031.0,53.0,-0.14,4.08,0.89,293.0,1.79,0,800,Clear,clear sky,01n,,
32,22-02-13 08:00:00,1.7,1.7,1031.0,52.0,-0.99,3.81,0.45,293.0,0.89,0,800,Clear,clear sky,01n,,
33,22-02-13 09:00:00,1.32,1.32,1031.0,53.0,-0.99,3.26,0.45,326.0,1.79,0,800,Clear,clear sky,01n,,
34,22-02-13 10:00:00,0.86,-1.19,1030.0,55.0,-1.55,2.38,1.79,315.0,2.68,0,800,Clear,clear sky,01n,,
35,22-02-13 11:00:00,0.63,-1.45,1029.0,52.0,-1.68,2.51,1.79,315.0,2.68,0,800,Clear,clear sky,01n,,
36,22-02-13 12:00:00,0.22,-1.93,1031.0,55.0,-2.81,2.51,1.79,315.0,2.68,0,800,Clear,clear sky,01n,,
37,22-02-13 13:00:00,-0.03,-0.03,1033.0,61.0,-2.06,1.95,0.0,0.0,,0,800,Clear,clear sky,01n,,
38,22-02-13 14:00:00,1.66,1.66,1034.0,58.0,-0.68,3.91,0.0,0.0,,0,800,Clear,clear sky,01d,,
39,22-02-13 15:00:00,5.36,5.36,1033.0,49.0,2.38,8.26,0.45,317.0,1.34,0,800,Clear,clear sky,01d,,
40,22-02-13 16:00:00,8.84,8.84,1033.0,41.0,6.23,11.77,0.45,315.0,1.34,0,800,Clear,clear sky,01d,,
41,22-02-13 17:00:00,12.0,10.09,1032.0,32.0,9.61,14.22,1.34,135.0,2.24,0,800,Clear,clear sky,01d,,
42,22-02-13 18:00:00,14.77,13.06,1031.0,29.0,12.51,16.73,1.34,225.0,3.58,0,800,Clear,clear sky,01d,,
43,22-02-13 19:00:00,16.47,14.9,1030.0,28.0,14.6,18.14,2.24,225.0,4.47,0,800,Clear,clear sky,01d,,
44,22-02-13 20:00:00,17.7,16.2,1029.0,26.0,15.72,19.43,2.24,248.0,4.02,0,800,Clear,clear sky,01d,,
45,22-02-13 21:00:00,18.47,17.03,1028.0,25.0,16.83,19.88,1.34,225.0,2.68,0,800,Clear,clear sky,01d,,
46,22-02-13 22:00:00,18.88,17.48,1027.0,25.0,17.27,20.3,1.79,248.0,3.13,0,800,Clear,clear sky,01d,,
47,22-02-13 23:00:00,18.57,17.14,1026.0,25.0,17.18,20.03,0.45,315.0,1.79,0,800,Clear,clear sky,01d,,
48,22-02-14 00:00:00,16.47,14.96,1026.0,30.0,14.35,18.47,1.54,340.0,,0,800,Clear,clear sky,01d,,
49,22-02-14 01:00:00,12.64,10.98,1026.0,39.0,9.58,15.4,0.0,0.0,,0,800,Clear,clear sky,01n,,
50,22-02-14 02:00:00,10.88,9.15,1027.0,43.0,7.81,13.72,0.89,135.0,1.79,0,800,Clear,clear sky,01n,,
51,22-02-14 03:00:00,10.22,8.5,1028.0,46.0,7.33,13.06,0.89,158.0,2.24,0,800,Clear,clear sky,01n,,
52,22-02-14 04:00:00,9.41,9.41,1028.0,49.0,6.27,12.06,0.89,158.0,1.34,0,800,Clear,clear sky,01n,,
53,22-02-14 05:00:00,8.62,8.62,1028.0,50.0,5.66,11.43,0.89,158.0,2.24,0,800,Clear,clear sky,01n,,
54,22-02-14 06:00:00,8.2,8.2,1027.0,49.0,5.32,10.89,0.89,254.0,2.24,0,800,Clear,clear sky,01n,,
55,22-02-14 07:00:00,8.0,8.0,1026.0,46.0,3.93,10.79,0.45,259.0,1.34,0,800,Clear,clear sky,01n,,
56,22-02-14 08:00:00,7.38,7.38,1026.0,48.0,3.15,10.02,0.89,266.0,1.79,0,800,Clear,clear sky,01n,,
57,22-02-14 09:00:00,7.06,7.06,1025.0,48.0,2.32,10.33,0.0,0.0,,0,800,Clear,clear sky,01n,,
58,22-02-14 10:00:00,6.35,6.35,1025.0,51.0,1.32,9.65,0.45,246.0,0.89,0,800,Clear,clear sky,01n,,
59,22-02-14 11:00:00,6.02,6.02,1025.0,49.0,1.32,9.1,0.0,0.0,,0,800,Clear,clear sky,01n,,
60,22-02-14 12:00:00,5.25,5.25,1025.0,53.0,1.01,8.67,0.0,0.0,,0,800,Clear,clear sky,01n,,
61,22-02-14 13:00:00,5.12,5.12,1024.0,52.0,-0.45,8.11,0.0,0.0,,0,800,Clear,clear sky,01n,,
62,22-02-14 14:00:00,5.87,5.87,1026.0,52.0,1.01,9.1,0.0,0.0,,0,800,Clear,clear sky,01d,,
63,22-02-14 15:00:00,9.29,9.02,1027.0,49.0,6.01,12.96,1.34,180.0,1.34,0,800,Clear,clear sky,01d,,
64,22-02-14 16:00:00,13.27,11.7,1027.0,40.0,10.72,16.26,0.89,203.0,2.24,0,800,Clear,clear sky,01d,,
65,22-02-14 17:00:00,16.69,15.22,1027.0,31.0,14.73,18.61,1.34,135.0,4.92,0,800,Clear,clear sky,01d,,
66,22-02-14 18:00:00,18.55,17.17,1026.0,27.0,16.79,20.43,1.79,234.0,3.13,0,800,Clear,clear sky,01d,,
67,22-02-14 19:00:00,19.63,18.3,1026.0,25.0,17.6,21.48,3.13,158.0,7.15,0,800,Clear,clear sky,01d,,
68,22-02-14 20:00:00,20.09,18.78,1024.0,24.0,18.45,22.19,3.13,175.0,7.6,0,800,Clear,clear sky,01d,,
69,22-02-14 21:00:00,20.39,19.09,1023.0,23.0,19.01,22.15,2.24,135.0,4.92,0,800,Clear,clear sky,01d,,
70,22-02-14 22:00:00,20.29,18.92,1023.0,21.0,19.01,21.38,4.63,140.0,8.75,0,800,Clear,clear sky,01d,,
71,22-02-14 23:00:00,19.58,18.17,1023.0,22.0,18.49,21.25,3.6,170.0,8.75,0,800,Clear,clear sky,01d,,
72,22-02-15 00:00:00,17.99,16.52,1023.0,26.0,16.72,19.15,3.09,0.0,,0,800,Clear,clear sky,01d,,
73,22-02-15 01:00:00,15.15,13.53,1022.0,31.0,12.96,16.75,0.89,159.0,0.89,0,800,Clear,clear sky,01n,,
74,22-02-15 02:00:00,13.47,11.79,1023.0,35.0,10.01,15.48,0.45,206.0,0.89,0,800,Clear,clear sky,01n,,
75,22-02-15 03:00:00,12.96,11.46,1023.0,44.0,10.18,14.55,1.79,135.0,6.26,0,800,Clear,clear sky,01n,,
76,22-02-15 04:00:00,12.26,11.06,1024.0,58.0,10.42,13.6,2.24,135.0,4.92,0,800,Clear,clear sky,01n,,
77,22-02-15 05:00:00,11.29,10.17,1024.0,65.0,9.5,12.62,1.34,113.0,3.58,0,800,Clear,clear sky,01n,,
78,22-02-15 06:00:00,10.2,9.1,1024.0,70.0,8.32,12.13,0.89,158.0,2.24,0,800,Clear,clear sky,01n,,
79,22-02-15 07:00:00,9.05,9.05,1024.0,74.0,6.73,11.4,0.45,135.0,0.89,0,800,Clear,clear sky,01n,,
80,22-02-15 08:00:00,8.2,8.2,1023.0,77.0,5.27,10.29,0.0,0.0,,0,800,Clear,clear sky,01n,,
81,22-02-15 09:00:00,7.48,7.48,1023.0,79.0,4.77,9.74,0.0,0.0,,0,800,Clear,clear sky,01n,,
82,22-02-15 10:00:00,7.01,7.01,1022.0,81.0,4.32,9.74,0.0,0.0,,0,800,Clear,clear sky,01n,,
83,22-02-15 11:00:00,6.78,6.78,1023.0,83.0,4.05,9.74,0.0,0.0,,0,800,Clear,clear sky,01n,,
84,22-02-15 12:00:00,6.29,6.29,1023.0,83.0,4.01,8.47,0.0,0.0,,0,800,Clear,clear sky,01n,,
85,22-02-15 13:00:00,6.17,6.17,1023.0,84.0,3.55,8.47,0.0,0.0,,0,800,Clear,clear sky,01n,,
86,22-02-15 14:00:00,7.08,7.08,1023.0,85.0,4.27,9.74,0.0,0.0,,0,800,Clear,clear sky,01d,,
87,22-02-15 15:00:00,10.43,9.67,1023.0,82.0,8.01,13.47,1.34,135.0,2.68,0,800,Clear,clear sky,01d,,
88,22-02-15 16:00:00,14.62,14.07,1024.0,74.0,12.62,17.15,1.79,135.0,4.47,0,800,Clear,clear sky,01d,,
89,22-02-15 17:00:00,17.99,17.54,1023.0,65.0,16.48,19.55,3.13,135.0,8.05,0,800,Clear,clear sky,01d,,
90,22-02-15 18:00:00,19.68,19.24,1022.0,59.0,17.94,21.43,3.58,158.0,8.94,40,802,Clouds,scattered clouds,03d,,
91,22-02-15 19:00:00,20.96,20.55,1021.0,55.0,19.27,22.55,4.02,135.0,7.6,75,803,Clouds,broken clouds,04d,,
92,22-02-15 20:00:00,22.15,21.7,1019.0,49.0,20.5,23.63,3.58,113.0,9.39,40,802,Clouds,scattered clouds,03d,,
93,22-02-15 21:00:00,22.82,22.38,1018.0,47.0,21.27,24.41,3.13,113.0,8.05,20,801,Clouds,few clouds,02d,,
94,22-02-15 22:00:00,23.03,22.59,1017.0,46.0,21.72,24.41,3.13,113.0,6.26,20,801,Clouds,few clouds,02d,,
95,22-02-15 23:00:00,22.61,22.18,1017.0,48.0,21.57,23.86,2.68,113.0,5.36,0,800,Clear,clear sky,01d,,
96,22-02-16 00:00:00,21.23,20.79,1016.0,53.0,20.12,22.32,1.79,165.0,4.92,20,801,Clouds,few clouds,02d,,
97,22-02-16 01:00:00,19.75,19.3,1017.0,58.0,18.75,20.69,2.24,113.0,5.36,20,801,Clouds,few clouds,02n,,
98,22-02-16 02:00:00,18.52,18.1,1017.0,64.0,17.38,19.46,2.68,113.0,6.71,0,800,Clear,clear sky,01n,,
99,22-02-16 03:00:00,17.55,17.21,1018.0,71.0,16.49,18.46,2.24,113.0,5.81,0,800,Clear,clear sky,01n,,
100,22-02-16 04:00:00,16.77,16.57,1018.0,79.0,15.62,17.92,3.13,113.0,5.81,20,801,Clouds,few clouds,02n,,
101,22-02-16 05:00:00,16.57,16.42,1018.0,82.0,15.16,17.6,1.79,113.0,4.02,100,804,Clouds,overcast clouds,04n,,
102,22-02-16 06:00:00,16.55,16.51,1017.0,86.0,15.32,17.59,2.24,113.0,7.15,75,803,Clouds,broken clouds,04n,,
103,22-02-16 07:00:00,16.33,16.29,1017.0,87.0,14.51,17.67,2.68,113.0,4.92,100,804,Clouds,overcast clouds,04n,,
104,22-02-16 08:00:00,16.26,16.24,1017.0,88.0,14.51,17.69,2.24,135.0,4.92,100,804,Clouds,overcast clouds,04n,,
105,22-02-16 09:00:00,16.46,16.49,1016.0,89.0,15.06,17.67,2.24,135.0,4.47,100,804,Clouds,overcast clouds,04n,,
106,22-02-16 10:00:00,16.59,16.6,1016.0,88.0,15.16,17.79,1.34,135.0,4.47,100,804,Clouds,overcast clouds,04n,,
107,22-02-16 11:00:00,16.74,16.77,1015.0,88.0,15.46,18.15,1.34,135.0,4.47,100,804,Clouds,overcast clouds,04n,,
108,22-02-16 12:00:00,16.86,16.9,1015.0,88.0,15.62,18.23,2.24,113.0,5.81,100,804,Clouds,overcast clouds,04n,,
109,22-02-16 13:00:00,16.98,17.03,1015.0,88.0,15.62,18.23,2.68,113.0,4.92,100,804,Clouds,overcast clouds,04n,,
110,22-02-16 14:00:00,17.31,17.39,1015.0,88.0,16.27,18.51,2.68,135.0,8.05,100,804,Clouds,overcast clouds,04d,,
111,22-02-16 15:00:00,17.97,18.09,1015.0,87.0,16.76,19.35,2.24,135.0,4.92,100,804,Clouds,overcast clouds,04d,,
112,22-02-16 16:00:00,18.39,18.53,1015.0,86.0,17.1,19.57,2.68,113.0,6.26,100,804,Clouds,overcast clouds,04d,,
113,22-02-16 17:00:00,18.73,18.9,1014.0,86.0,17.38,20.45,3.13,135.0,8.05,100,804,Clouds,overcast clouds,04d,,
114,22-02-16 18:00:00,19.56,19.76,1013.0,84.0,17.94,21.25,2.68,135.0,6.71,100,804,Clouds,overcast clouds,04d,,
115,22-02-16 19:00:00,20.49,20.71,1012.0,81.0,18.94,22.26,1.79,158.0,5.36,100,804,Clouds,overcast clouds,04d,,
116,22-02-16 20:00:00,22.25,22.46,1011.0,74.0,20.68,23.99,2.24,135.0,5.36,100,804,Clouds,overcast clouds,04d,,
117,22-02-16 21:00:00,23.51,23.69,1009.0,68.0,21.63,25.26,4.02,135.0,6.71,100,804,Clouds,overcast clouds,04d,,
118,22-02-16 22:00:00,24.42,24.59,1008.0,64.0,22.82,26.32,2.68,113.0,5.81,75,803,Clouds,broken clouds,04d,,
119,22-02-16 23:00:00,24.08,24.27,1008.0,66.0,22.54,25.68,3.13,113.0,8.05,75,803,Clouds,broken clouds,04d,,
120,22-02-17 00:00:00,22.8,23.02,1007.0,72.0,21.53,24.03,2.68,113.0,6.71,40,802,Clouds,scattered clouds,03d,,
121,22-02-17 01:00:00,21.47,21.71,1007.0,78.0,20.28,22.43,2.68,113.0,5.81,100,804,Clouds,overcast clouds,04n,,
122,22-02-17 02:00:00,20.89,21.12,1008.0,80.0,19.86,21.85,1.79,113.0,4.47,100,804,Clouds,overcast clouds,04n,,
123,22-02-17 03:00:00,20.43,20.64,1008.0,81.0,19.54,21.48,2.68,113.0,4.92,100,804,Clouds,overcast clouds,04n,,
124,22-02-17 04:00:00,20.19,20.41,1007.0,82.0,19.05,21.19,3.58,113.0,6.71,100,804,Clouds,overcast clouds,04n,,
125,22-02-17 05:00:00,19.91,20.1,1008.0,82.0,18.98,21.02,2.68,113.0,5.36,100,804,Clouds,overcast clouds,04n,,
126,22-02-17 06:00:00,19.86,20.07,1007.0,83.0,18.98,20.92,2.24,113.0,6.71,100,300,Drizzle,light intensity drizzle,09n,,
127,22-02-17 07:00:00,19.84,20.05,1007.0,83.0,18.98,20.73,3.13,113.0,6.71,100,804,Clouds,overcast clouds,04n,,
128,22-02-17 08:00:00,20.12,20.33,1006.0,82.0,19.05,21.03,2.68,135.0,5.36,100,804,Clouds,overcast clouds,04n,,
129,22-02-17 09:00:00,20.17,20.38,1006.0,82.0,19.05,21.01,2.24,135.0,4.92,100,804,Clouds,overcast clouds,04n,,
130,22-02-17 10:00:00,20.11,20.32,1006.0,82.0,19.05,21.15,1.79,135.0,4.92,100,804,Clouds,overcast clouds,04n,,
131,22-02-17 11:00:00,19.93,20.12,1008.0,82.0,18.6,21.03,2.24,158.0,5.81,100,804,Clouds,overcast clouds,04n,,
132,22-02-17 12:00:00,18.44,18.66,1009.0,89.0,17.38,19.58,0.45,180.0,1.34,75,803,Clouds,broken clouds,04n,,
133,22-02-17 13:00:00,18.17,18.34,1010.0,88.0,16.53,19.57,1.34,180.0,3.13,75,803,Clouds,broken clouds,04n,,
134,22-02-17 14:00:00,17.45,16.87,1012.0,62.0,15.42,19.01,3.13,248.0,4.92,0,800,Clear,clear sky,01d,,
135,22-02-17 15:00:00,18.22,17.27,1013.0,45.0,16.53,19.55,3.13,248.0,5.81,0,800,Clear,clear sky,01d,,
136,22-02-17 16:00:00,19.56,18.51,1014.0,36.0,17.61,21.59,3.58,248.0,6.71,0,800,Clear,clear sky,01d,,
137,22-02-17 17:00:00,20.57,19.54,1015.0,33.0,18.72,22.7,3.58,270.0,6.26,0,800,Clear,clear sky,01d,,
138,22-02-17 18:00:00,20.98,20.0,1015.0,33.0,17.38,23.81,3.13,270.0,6.71,0,800,Clear,clear sky,01d,,
139,22-02-17 19:00:00,18.8,17.99,1016.0,48.0,13.91,24.19,3.13,293.0,6.26,0,800,Clear,clear sky,01d,,
140,22-02-17 20:00:00,16.04,15.11,1017.0,54.0,12.15,22.7,1.79,355.0,4.47,0,800,Clear,clear sky,01d,,
141,22-02-17 21:00:00,13.58,12.4,1020.0,54.0,10.15,18.71,6.69,360.0,15.43,75,803,Clouds,broken clouds,04d,,
142,22-02-17 22:00:00,11.7,10.31,1020.0,53.0,8.55,15.12,5.66,350.0,12.86,20,801,Clouds,few clouds,02d,,
143,22-02-17 23:00:00,10.69,9.2,1020.0,53.0,9.02,12.35,2.68,331.0,4.92,0,800,Clear,clear sky,01d,,
144,22-02-18 00:00:00,8.53,6.67,1021.0,58.0,6.01,10.84,3.13,293.0,6.26,0,800,Clear,clear sky,01d,,
145,22-02-18 01:00:00,6.47,3.42,1023.0,62.0,4.55,9.01,4.47,293.0,7.6,0,800,Clear,clear sky,01n,,
146,22-02-18 02:00:00,4.92,1.42,1025.0,63.0,3.49,7.33,4.63,350.0,13.38,0,800,Clear,clear sky,01n,,
147,22-02-18 03:00:00,4.18,,1026.0,58.0,3.27,5.84,5.66,340.0,12.35,0,800,Clear,clear sky,01n,,
148,22-02-18 04:00:00,3.25,-0.81,1026.0,65.0,1.83,4.82,4.92,304.0,5.81,0,800,Clear,clear sky,01n,,
149,22-02-18 05:00:00,2.65,-0.75,1026.0,67.0,1.09,4.01,3.58,293.0,6.26,0,800,Clear,clear sky,01n,,
150,22-02-18 06:00:00,1.95,-1.26,1026.0,69.0,0.53,3.25,3.13,293.0,6.26,0,800,Clear,clear sky,01n,,
151,22-02-18 07:00:00,1.68,-1.59,1026.0,70.0,0.26,2.9,3.13,293.0,4.92,0,800,Clear,clear sky,01n,,
152,22-02-18 08:00:00,1.44,-1.49,1027.0,71.0,0.16,2.7,2.68,338.0,8.05,0,800,Clear,clear sky,01n,,
153,22-02-18 09:00:00,1.28,-2.42,1026.0,71.0,0.12,2.35,3.58,315.0,6.71,0,800,Clear,clear sky,01n,,
154,22-02-18 10:00:00,1.1,-1.89,1027.0,71.0,-0.29,2.35,2.68,293.0,5.36,0,800,Clear,clear sky,01n,,
155,22-02-18 11:00:00,0.83,-1.77,1026.0,70.0,-0.39,2.14,2.24,315.0,4.47,0,800,Clear,clear sky,01n,,
156,22-02-18 12:00:00,0.56,-1.53,1027.0,70.0,-0.95,1.79,1.79,315.0,3.58,0,800,Clear,clear sky,01n,,
157,22-02-18 13:00:00,-0.07,-1.57,1028.0,71.0,-1.77,1.32,1.34,315.0,3.13,0,800,Clear,clear sky,01n,,
158,22-02-18 14:00:00,0.03,-2.15,1028.0,71.0,-1.51,1.4,1.79,315.0,3.58,0,800,Clear,clear sky,01d,,
159,22-02-18 15:00:00,1.98,-0.42,1029.0,65.0,0.42,3.8,2.24,315.0,4.47,20,801,Clouds,few clouds,02d,,
160,22-02-18 16:00:00,4.34,2.83,1029.0,59.0,2.34,6.73,1.79,315.0,4.92,0,800,Clear,clear sky,01d,,
161,22-02-18 17:00:00,7.01,5.92,1029.0,52.0,4.86,9.55,1.79,315.0,4.02,0,800,Clear,clear sky,01d,,
162,22-02-18 18:00:00,9.53,8.45,1028.0,45.0,7.07,11.97,2.24,338.0,4.02,0,800,Clear,clear sky,01d,,
163,22-02-18 19:00:00,11.7,9.97,1027.0,40.0,9.27,14.06,2.24,338.0,4.47,0,800,Clear,clear sky,01d,,
164,22-02-18 20:00:00,13.27,11.62,1025.0,37.0,10.98,15.43,1.34,270.0,2.68,0,800,Clear,clear sky,01d,,
165,22-02-18 21:00:00,14.35,12.75,1024.0,35.0,12.38,16.43,2.24,23.0,4.92,0,800,Clear,clear sky,01d,,
166,22-02-18 22:00:00,14.63,13.04,1024.0,34.0,12.74,16.7,2.24,23.0,4.47,0,800,Clear,clear sky,01d,,
167,22-02-18 23:00:00,14.28,12.65,1024.0,34.0,12.6,16.41,1.79,338.0,4.02,0,800,Clear,clear sky,01d,,
168,22-02-19 00:00:00,13.03,11.33,1024.0,36.0,11.53,14.74,1.79,0.0,3.58,0,800,Clear,clear sky,01d,,
0,22-02-19 00:00:00,13.03,11.33,1024.0,36.0,11.53,14.74,1.79,0.0,3.58,0,800,Clear,clear sky,01d,,
1,22-02-19 01:00:00,10.24,8.44,1024.0,43.0,7.94,11.81,2.68,121.0,3.13,0,800,Clear,clear sky,01n,,
2,22-02-19 02:00:00,8.44,6.3,1025.0,47.0,5.56,10.72,3.58,107.0,4.92,0,800,Clear,clear sky,01n,,
3,22-02-19 03:00:00,7.33,7.33,1026.0,50.0,4.05,9.73,0.89,68.0,2.24,0,800,Clear,clear sky,01n,,
4,22-02-19 04:00:00,6.17,4.51,1026.0,56.0,2.93,8.49,2.24,105.0,3.13,0,800,Clear,clear sky,01n,,
5,22-02-19 05:00:00,4.81,4.81,1027.0,61.0,1.55,7.8,0.0,0.0,,0,800,Clear,clear sky,01n,,
6,22-02-19 06:00:00,4.09,4.09,1028.0,63.0,1.27,7.23,0.0,0.0,,0,800,Clear,clear sky,01n,,
7,22-02-19 07:00:00,3.54,3.54,1028.0,66.0,0.16,6.68,0.0,0.0,,0,800,Clear,clear sky,01n,,
8,22-02-19 08:00:00,3.46,2.42,1026.0,65.0,0.15,6.27,1.34,67.0,1.79,0,800,Clear,clear sky,01n,,
9,22-02-19 09:00:00,3.15,3.15,1028.0,66.0,-0.45,6.24,0.0,0.0,,0,800,Clear,clear sky,01n,,
10,22-02-19 10:00:00,2.96,2.96,1026.0,62.0,-1.45,5.96,0.45,74.0,0.45,0,800,Clear,clear sky,01n,,
11,22-02-19 11:00:00,2.23,-0.45,1026.0,63.0,-1.45,4.84,2.57,320.0,,0,800,Clear,clear sky,01n,,
12,22-02-19 12:00:00,2.34,2.34,1026.0,65.0,-1.45,4.65,0.45,360.0,0.89,0,800,Clear,clear sky,01n,,
13,22-02-19 13:00:00,2.04,2.04,1027.0,68.0,-0.81,4.65,0.89,323.0,2.24,0,800,Clear,clear sky,01n,,
14,22-02-19 14:00:00,3.78,1.88,1031.0,67.0,0.55,6.41,2.06,300.0,,0,800,Clear,clear sky,01d,,
15,22-02-19 15:00:00,7.37,7.37,1030.0,59.0,4.56,10.46,0.0,0.0,,0,800,Clear,clear sky,01d,,
16,22-02-19 16:00:00,10.64,9.04,1030.0,49.0,8.45,13.21,0.89,68.0,2.24,0,800,Clear,clear sky,01d,,
17,22-02-19 17:00:00,13.05,11.48,1030.0,41.0,11.27,15.34,0.89,113.0,1.34,0,800,Clear,clear sky,01d,,
18,22-02-19 18:00:00,15.27,13.71,1030.0,33.0,13.06,17.65,1.34,135.0,2.68,0,800,Clear,clear sky,01d,,
19,22-02-19 19:00:00,16.79,15.23,1029.0,27.0,15.01,18.51,1.34,68.0,3.13,0,800,Clear,clear sky,01d,,
20,22-02-19 20:00:00,17.77,16.28,1027.0,26.0,16.24,19.25,0.89,113.0,2.68,0,800,Clear,clear sky,01d,,
21,22-02-19 21:00:00,18.35,16.92,1026.0,26.0,16.83,20.1,1.34,90.0,3.58,0,800,Clear,clear sky,01d,,
22,22-02-19 22:00:00,18.6,17.19,1025.0,26.0,17.46,20.15,1.79,90.0,3.58,20,801,Clouds,few clouds,02d,,
23,22-02-19 23:00:00,18.15,16.73,1024.0,27.0,17.12,19.19,1.79,135.0,4.02,20,801,Clouds,few clouds,02d,,
